,movie_id,title,genres,cast,crew,tags
3784,27551,THE BARBARIANS,"['Fantasy', 'Adventure']","['Peter Paul', 'David Paul', 'Richard Lynch']",['Ruggero Deodato'],orphaned brothers kutchek and gore are adopted by a tribe led by canary the owner of a powerful jewel. the evil kadar wants both canary and the jewel. attacking the tribe he kidnaps canary but the stone eludes him. the brothers are taken to be trained as gladiators and years later have grown to be very big. they escape and set off on a quest to find the jewel and rescue canary. dragon barbarian peterpaul davidpaul richardlynch ruggerodeodato
3785,64678,THE ART OF GETTING BY,"['Drama', 'Romance']","['Freddie Highmore', 'Emma Roberts', 'Michael Angarano']",['Gavin Wiesen'],"george, a lonely and fatalistic teen who's made it all the way to his senior year without ever having done a real day of work, is befriended by sally, a popular but complicated girl who recognizes in him a kindred spirit. philosophy mentor artist painting friendship teenmovie teenager sketching rebelliousyouth freddiehighmore emmaroberts michaelangarano gavinwiesen"
3786,309503,ZIPPER,"['Thriller', 'Drama']","['Patrick Wilson', 'Lena Headey', 'Richard Dreyfuss']",['Mora Stephens'],"sam ellis is a man on the rise — a hot-shot federal prosecutor on the cusp of a bright political future. but what was meant to be a one-time experience with an escort turns into a growing addiction — a new demon threatening to destroy his life, family, and career. womandirector patrickwilson lenaheadey richarddreyfuss morastephens"
3787,14293,POOLHALL JUNKIES,"['Comedy', 'Drama', 'Thriller']","['Ricky Schroder', 'Chazz Palminteri', 'Rod Steiger']",['Mars Callahan'],a retired pool hustler is forced to pick up the stick again when his brother starts a game he can't finish. hustler independentfilm pool rickyschroder chazzpalminteri rodsteiger marscallahan
3788,15059,THE LOSS OF SEXUAL INNOCENCE,['Drama'],"['Julian Sands', 'Saffron Burrows', 'Justin Chadwick']",['Mike Figgis'],the story of the sexual development of a filmmaker through three stages of his life. juliansands saffronburrows justinchadwick mikefiggis
3789,103328,HOLY MOTORS,"['Drama', 'Fantasy']","['Eva Mendes', 'Kylie Minogue', 'Michel Piccoli']",['Leos Carax'],"we follow 24 hours in the life of a being moving from life to life like a cold and solitary assassin moving from hit to hit. in each of these interwoven lives, the being possesses an entirely distinct identity: sometimes a man, sometimes a woman, sometimes youthful, sometimes old. by turns murderer, beggar, company chairman, monstrous creature, worker, family man. limousine multipleidentities wig penis talkingcar sewerofparis travelingthroughasewer multipleroles evamendes kylieminogue michelpiccoli leoscarax"
3790,157847,JOE,['Drama'],"['Nicolas Cage', 'Tye Sheridan', 'Ronnie Gene Blevins']",['David Gordon Green'],the rough-hewn boss of a lumber crew courts trouble when he steps in to protect the youngest member of his team from an abusive father. childabuse prostitute bar brothel snake rain pedophilia bridge beer police wine fellatio truck woods murder dogfight cigarsmoking underagedrinking teenager facialscar alcoholic ex-con cigarettelighter grocerystore shot searchfordog trees dirtroad assaultinganofficer gallonofwater nicolascage tyesheridan ronniegeneblevins davidgordongreen
3791,25719,SHOOTING FISH,"['Crime', 'Comedy', 'Romance']","['Dan Futterman', 'Stuart Townsend', 'Kate Beckinsale']",['Stefan Schwartz'],"two con artists (dan futterman, stuart townsend) hire an unwitting medical-school student (kate beckinsale) as a secretary for their latest scam. londonengland nightclub chase fraud liar love thief wealth money scam hospital secretary business wedding parole con dishonesty danfutterman stuarttownsend katebeckinsale stefanschwartz"
3792,48309,PRISON,"['Crime', 'Drama', 'Horror', 'Thriller']","['Viggo Mortensen', 'Chelsea Field', 'Lane Smith']",['Renny Harlin'],"after charles forsyth was sent to the electric chair for a crime he didn't commit, he forever haunts the prison where he was executed. flash forward several years when the prison is reopened, under the control of its new warden eaton sharpe, a former security guard who framed charlie. when prisoners are ordered to break down the wall to the execution room, they unknowingly release the angry spirit of charles forsyth, a powerful being distributing his murderous rage to all, leading up to the warden himself. prison prisoner revenge haunting electricchair viggomortensen chelseafield lanesmith rennyharlin"
3793,27723,PSYCHO BEACH PARTY,['Comedy'],"['Lauren Ambrose', 'Nicholas Brendon', 'Amy Adams']",['Robert Lee King'],"spoof of 1960's beach party/gidget surfing movies mixed with slasher horror films. a not-so-innocent girl in 1960's malibu becomes the first girl surfer at malibu beach, only she suffers from dissociative identity disorder and occasionally her alter ego, a sexually aggressive, foul-speaking girl, comes out. during her ""episodes"" several beach goers are found murdered. gay dancing detective confession beach surfer satire party malibu friends revenge murder basedonplay independentfilm diner spoof summer killer drag laurenambrose nicholasbrendon amyadams robertleeking"
3794,20468,THE BIG TEASE,"['Comedy', 'Foreign']","['Craig Ferguson', 'David Rasche', 'Mary McCormack']",['Kevin Allen'],"thinking he's competing in los angeles' hot platinum scissors contest, scottish hairstylist crawford (craig ferguson) leaves glasgow with a film crew to capture the event. when he learns he's a mere audience member, crawford must find a way to become the mane event. abhorrent norwegian stig is his stiff-as-gel competition. drew carey and others make cameo appearances in this hysterical mockumentar hairdresser hairstylist craigferguson davidrasche marymccormack kevinallen"
3795,242575,"GUTEN TAG, RAMÓN",['Drama'],"['Adriana Barraza', 'Rüdiger Evers', 'Hector Kotsifakis']",['Jorge Ramírez Suárez'],"after five failed attempts to go to the united states, 18-year-old ramón decides to look for a friend’s aunt in germany, but never finds her. with no papers or money, and without knowing the language, he barely survives living on the street until he meets ruth, an old retired nurse who doesn’t speak spanish. beyond language barriers and prejudices, they discover that solidarity and humanity make life bearable. germany mexican adrianabarraza rüdigerevers hectorkotsifakis jorgeramírezsuárez"
3796,44945,TRUST,"['Crime', 'Drama', 'Thriller']","['Clive Owen', 'Catherine Keener', 'Liana Liberato']",['David Schwimmer'],"a suburban family is torn apart when fourteen-year-old annie meets her first boyfriend online. after months of communicating via online chat and phone, annie discovers her friend is not who he originally claimed to be. shocked into disbelief, her parents are shattered by their daughter's actions and struggle to support her as she comes to terms with what has happened to her once innocent life. rape obsession lie job independentfilm teenagegirl school internet bestfriend counselor internetchat duringcreditsstinger onlinechat catfishing onlinehookup onlinepredator cliveowen catherinekeener lianaliberato davidschwimmer"
3797,29122,AN EVERLASTING PIECE,"['Comedy', 'Crime']","['Barry McEvoy', ""Brían F. O'Byrne"", 'Anna Friel']",['Barry Levinson'],"colin (barry mcevoy) is a catholic and george (brian o'byrne) is a poetry-loving protestant. in belfast in the 1980s, they could have been enemies, but instead they became business partners. after persuading a mad wig salesman, known as the scalper (billy connolly), to sell them his leads, the two embark on a series of house calls toupee scalper barrymcevoy bríanf.o'byrne annafriel barrylevinson"
3798,125123,AMONG GIANTS,"['Comedy', 'Romance']","['Pete Postlethwaite', 'Rachel Griffiths', 'Andy Serkis']",['Sam Miller'],"a manager hires ray, off the books, to paint all the power towers in a 15-mile stretch of high-tension wires outside sheffield. ray's crew of men are friends, especially ray with steve, a young romeo. into the mix comes gerry, an australian with a spirit of adventure and mountain climbing skills. she wants a job, and against the others' advice, who don't want a woman on the job, ray hires her. then she and ray fall in love. he asks her to marry him, gives her a ring. steve's jealous; ray's ex-wife complains that he spends on gerry, not his own kids, and she predicts that gerry won't stay around. plus, there's pressure to finish the job fast. economics, romance, and wanderlust spark the end. yorkshire love friends petepostlethwaite rachelgriffiths andyserkis sammiller"
3799,111190,ADORE,['Drama'],"['Naomi Watts', 'Robin Wright', 'Xavier Samuel']",['Anne Fontaine'],"lil and roz are two lifelong friends, having grown up together as neighbors in an idyllic beach town. as adults, their sons have developed a friendship as strong as that which binds their mothers. one summer, all four are confronted by simmering emotions that have been mounting between them, and each find unexpected happiness in relationships that cross the bounds of convention. lovers womandirector naomiwatts robinwright xaviersamuel annefontaine"
3800,133575,THE VELOCITY OF GARY,"['Drama', 'Romance']","[""Vincent D'Onofrio"", 'Salma Hayek', 'Thomas Jane']",['Dan Ireland'],gary is in love with valentino. so is mary carmen. their life changes when valentino is hit with a deadly disease and is slowly dying in their hands. they tear each other off to end up re-uniting upon their love for the same man. vincentd'onofrio salmahayek thomasjane danireland
3801,54580,MONDAYS IN THE SUN,['Drama'],"['Javier Bardem', 'Luis Tosar', 'Nieve de Medina']",['Fernando León de Aranoa'],"after the closure of their shipyard in northern spain, a few former workers: santa, josé, lino, amador, sergei and reina keep in touch. they meet mainly at a bar owned by their former colleague rico. santa is the most superficially confident and the unofficial leader of the group. a court case hangs over him relating to a shipyard lamp he smashed during protest against the closure. josé is bitter that his wife, ana, is employed when he is not. the gap between them is widening and he is fearful that she will leave him for a co-worker. despite arthritic legs, ana endures night shifts at a fish factory and thinks her looks are now lost. not everyone seems to agree including her boss. lino, an aging family man doggedly pursuing positions beyond his qualifications. the oldest member of the group, amador, has degenerated into alcoholism after being abandoned by his wife; maintaining an increasingly transparent pretense that his wife will soon return from holiday. spain bar ship drama friends shipyard peseta javierbardem luistosar nievedemedina fernandoleóndearanoa"
3802,52015,STAKE LAND,"['Drama', 'Horror', 'Action', 'Thriller', 'Science Fiction']","['Danielle Harris', 'Kelly McGillis', 'Nick Damici']",['Jim Mickle'],"martin was a normal teenage boy before the country collapsed in an empty pit of economic and political disaster. a vampire epidemic has swept across what is left of the nation's abandoned towns and cities, and it's up to mister, a death dealing, rogue vampire hunter, to get martin safely north to canada, the continent's new eden. malenudity canada vampire danielleharris kellymcgillis nickdamici jimmickle"
3803,34941,THE LAST TIME I COMMITTED SUICIDE,['Drama'],"['Thomas Jane', 'Keanu Reeves', 'Claire Forlani']",['Stephen T. Kay'],"neal cassady is living the beat life during the 1940s, working at the tire yard and and philandering around town. however, he has visions of a happy life with kids and a white picket fence. when his girlfried, joan, tries to kill herself he gets scared and runs away. but when joan reappears will he take the chance at that happiness, or will he turn his back on it? independentfilm thomasjane keanureeves claireforlani stephent.kay"
3804,227975,FUTURO BEACH,['Drama'],"['Wagner Moura', 'Clemens Schick', 'Jesuíta Barbosa']",['Karim Aïnouz'],"donato fails in his attempt to save a drowning man, and meets one of the man's friends. he decides to start his life over, but pieces of his past keep coming after him. germany gay portugal drowning nudity travel brothers wagnermoura clemensschick jesuítabarbosa karimaïnouz"
3805,60422,ANOTHER HAPPY DAY,"['Comedy', 'Drama']","['Ellen Barkin', 'Ezra Miller', 'Kate Bosworth']",['Sam Levinson'],a wedding at her parents' annapolis estate hurls high-strung lynn into the center of touchy family dynamics. ellenbarkin ezramiller katebosworth samlevinson
3806,81390,A LONELY PLACE TO DIE,"['Adventure', 'Action', 'Thriller', 'Crime']","['Melissa George', 'Ed Speleers', 'Eamonn Walker']",['Julian Gilbey'],a group of five mountaineers are hiking and climbing in the scottish highlands when they discover a young serbian girl buried in a small chamber in the wilderness. they become caught up in a terrifying game of cat and mouse with the kidnappers as they try to get the girl to safety. terror scotland kidnapping nudity wilderness mountaineer hiking climbing torture melissageorge edspeleers eamonnwalker juliangilbey
3807,10981,NOTHING,"['Comedy', 'Fantasy', 'Science Fiction']","['David Hewlett', 'Andrew Miller', 'Gordon Pinsent']",['Vincenzo Natali'],"the film tells the story of two good friends who live together, andrew (andrew miller), an agoraphobic travel agent who works from his home, and dave (david hewlett), a loser who works in an office where he is treated with contempt. just when it seems things can't get any worse for the two, the entire world outside of their house disappears and is replaced with an endless white void. loser bullying leere independentfilm bestfriend cowardliness davidhewlett andrewmiller gordonpinsent vincenzonatali"
3808,225235,THE GEOGRAPHER DRANK HIS GLOBE AWAY,['Drama'],"['Konstantin Khabenskiy', 'Elena Lyadova', 'Aleksandr Robak']",['Aleksandr Veledinskiy'],"victor sluzhkin signs on as a teacher of geography in a secondary school in his native perm (in the urals) and gets lost in a haze of hard vodka, desperate love for a nymphet-like student and the stress of educating teenagers. geographer, as the students immediately dub sluzhkin, attempts to escape from the grueling, dull, stultifying reality of russia's provincial life in a rafting tour to the urals. accompanied by wild, adventure-seeking adolescents, faced with the numerous grim surprises of the nature, geographer is poised to find himself and his own truth. alcohol adultery river camping province russia wife canoe daughter friendship alcoholism school teaching schoolboy geography kama perm konstantinkhabenskiy elenalyadova aleksandrrobak aleksandrveledinskiy"
3809,14902,1776,"['Drama', 'Comedy', 'History', 'Music']","['William Daniels', 'Howard Da Silva', 'Ken Howard']",['Peter H. Hunt'],"the film focuses on the representatives of the thirteen original colonies who participated in the second continental congress. 1776 depicts the three months of deliberation (and, oftentimes, acrimonious debate) that led up to the signing of one of the most important documents in the history of the united states, the declaration of independence. usa congress musical williamdaniels howarddasilva kenhoward peterh.hunt"
3810,121676,INESCAPABLE,"['Thriller', 'Romance']","['Alexander Siddig', 'Joshua Jackson', 'Marisa Tomei']",['Ruba Nadda'],"twenty-five years ago adib (alexander siddig, syriana, cairo time), a promising young officer in the syrian military police, suddenly left damascus under suspicious circumstances. abandoning the love of his life fatima (marisa tomei, the wrestler, the ides of march), he made his way to canada and wiped the slate clean. with a beautiful wife, two grown daughters, and a great job in toronto, adib is confident he s built a successful life from scratch. but when his daughter muna suddenly disappears in damascus, his past threatens to violently catch up to him. teaming up with a canadian emissary (joshua jackson, fringe), adib must now confront the turmoil he thought he left behind so many years ago in order to find muna. womandirector alexandersiddig joshuajackson marisatomei rubanadda"
3811,22301,HELL'S ANGELS,"['Action', 'Drama', 'History']","['Ben Lyon', 'James Hall', 'Jean Harlow']",['James Whale'],"two brothers attending oxford enlist with the royal flying corps when world war i breaks out. roy and monte rutledge have very different personalities. monte is a freewheeling womanizer, even with his brother's girlfriend helen. he also proves to have a yellow streak when it comes to his night patrol duties. roy is made of strong moral fiber and attempts to keep his brother in line. both volunteer for an extremely risky two man bombing mission for different reasons. monte wants to lose his cowardly reputation and roy seeks to protect his brother. roy loves helen; helen enjoys an affair with monte; before they leave on their mission over germany they find her in still another man's arms. their assignment to knock out a strategic german munitions facility is a booming success, but with a squadron of fighters bearing down on them afterwards, escape seems unlikely. worldwari zeppelin royalairforce royalflyingcorps dogfight airship benlyon jameshall jeanharlow jameswhale"
3812,20065,PURPLE VIOLETS,"['Comedy', 'Drama', 'Romance']","['Selma Blair', 'Patrick Wilson', 'Edward Burns']",['Edward Burns'],"patti petalson is a promising writer, but her marriage and conventional job keep her from her dream. she longs to return to her writing, especially after running into her first love brian callahan, a successful crime novelist. kate is patti's best friend since college; she's a tough-talking schoolteacher who plays therapist to all patti's problems, while she's got a few of her own. independentfilm selmablair patrickwilson edwardburns edwardburns"
3813,257087,THE VEIL,['Horror'],"['Jessica Alba', 'Thomas Jane', 'Lily Rabe']",['Phil Joanou'],"the story springs from the real-world headlines of religious cults and mass suicides. with veil, it begins 30 years ago, when members of a religious cult known as heaven's veil take their own lives. the truth behind what really happened remains buried deep in the memory of the sole survivor, a five-year-old girl, who returns to the compound with a documentary crew as an adult. they soon discover something that is far more terrifying than anything they could have imagined. cult jessicaalba thomasjane lilyrabe philjoanou"
3814,46420,THE LOVED ONES,['Horror'],"['Xavier Samuel', 'Jessica McNamee', 'Robin McLeavy']",['Sean Byrne'],"lola stone asked brent mitchell to the prom, but brent said no, and now he's screwed. what happens when lola doesn't get what she wants? she enlists daddy's help to throw a prom of her own, where she is queen and brent is king -- whether he likes it or not. the loved ones is what happens when puppy love goes horribly, violently wrong. brent should have said yes... killing highschool femalekiller revenge prom escape teenager xaviersamuel jessicamcnamee robinmcleavy seanbyrne"
3815,114635,THE HELPERS,['Horror'],"['Kristen Quintrall', 'Denyce Lawton', 'JoJo Wright']",['Chris Stokes'],"seven friends from sacramento, california head out on a documented road trip to las vegas. their trip takes a very unexpected turn for the worse when their back tires mysteriously blow out. a couple miles down the road, they find a little gas station diner/motel, run by the most friendly, polite and ""helpful"" people. it appears that their problems are solved, but boy are they wrong! when convinced by ""the helpers"" to stay overnight, the friends all wake up in their rooms to a new kind of gruesome and bloody terror! kristenquintrall denycelawton jojowright chrisstokes"
3816,158150,HOW TO FALL IN LOVE,"['Comedy', 'Romance', 'TV Movie']","[""Brooke D'Orsay"", 'Eric Mabius', 'Jody Thompson']",['Mark Griffiths'],"an accountant, who never quite grew out of his awkward teenage years, finds himself with a dating coach - she happens to be his high school crush as well. thanks to his coach, he gets a pretty woman he has his sights on for some time, but realizes they are incompatible. meanwhile, his dating lessons with his teenage crush reawaken old feelings. not realizing the feelings are mutual, he finds himself unable to act on them due to his fear of being rejected by the one he truly loves. brooked'orsay ericmabius jodythompson markgriffiths"
3817,251979,THE PERFECT WAVE,"['Romance', 'Adventure', 'Drama']","['Scott Eastwood', 'Cheryl Ladd', 'Patrick Lyster']",['Bruce MacDonald'],"“the perfect wave” is the true story of ian mccormack who grew up surfing the waters of new zealand. wanting to dive deeper, ian sets out on a journey with his best friend that will change his life as they chase the perfect wave. biography christian romance scotteastwood cherylladd patricklyster brucemacdonald"
3818,874,A MAN FOR ALL SEASONS,"['Drama', 'History']","['Paul Scofield', 'Wendy Hiller', 'Leo McKern']",['Fred Zinnemann'],a man for all seasons is the filmed version of the life of thomas more. an english man comes to sir thomas more to ask if he can divorce his wife since king henry viii has made it illegal. sir thomas more stands up in opposition to the king even though he knows he’s risking his own life. an award winning film from 1966. england pope beheading deathpenalty thomasmore protestantchurch thomascromwell oath henryviii paulscofield wendyhiller leomckern fredzinnemann
3819,10774,NETWORK,['Drama'],"['Faye Dunaway', 'William Holden', 'Peter Finch']",['Sidney Lumet'],a tv network cynically exploits a deranged ex-tv anchor's ravings and revelations about the media for their own profit. corruption sex adultery television profit nudity power tvratings murder corporate reporter co-worker meeting news fired network anchor structure rant fayedunaway williamholden peterfinch sidneylumet
3820,770,GONE WITH THE WIND,"['Drama', 'Romance', 'War']","['Vivien Leigh', 'Clark Gable', 'Olivia de Havilland']",['Victor Fleming'],an american classic in which a manipulative woman and a roguish man carry on a turbulent love affair in the american south during the civil war and reconstruction. lifeanddeath civilwar southernusa lossofchild marriageproposal atlanta luxury plantation typhus businesswoman marriagecrisis vivienleigh clarkgable oliviadehavilland victorfleming
3821,266102,DESERT DANCER,['Drama'],"['Freida Pinto', 'Reece Ritchie', 'Tom Cullen']",['Richard Raymond'],"inspirational true story of iranian dancer afshin ghaffarian, who risked his life for his dream to become a dancer despite a nationwide dancing ban. dance banfromprofession biography iran oppression tehraniran freidapinto reeceritchie tomcullen richardraymond"
3822,29715,MAJOR DUNDEE,"['War', 'Western']","['Charlton Heston', 'Richard Harris', 'Jim Hutton']",['Sam Peckinpah'],"during the last winter of the civil war, cavalry officer amos dundee leads a contentious troop of army regulars, confederate prisoners and scouts on an expedition into mexico to destroy a band of apaches who have been raiding u.s. bases in texas. mexico prisonersofwar apache raid confederate charltonheston richardharris jimhutton sampeckinpah"
3823,25209,ANNIE GET YOUR GUN,"['Action', 'Comedy', 'Music', 'Romance', 'Western']","['Betty Hutton', 'Howard Keel', 'Louis Calhern']",['George Sidney'],"this film adaptation of irving berlin's classic musical stars betty hutton as gunslinger annie oakley, who romances fellow sharpshooter frank butler (howard keel) as they travel with buffalo bill's wild west show. previously off target when it comes to love, annie proves you can get a man with a gun in this battle-of-the-sexes extravaganza, which features timeless numbers like ""anything you can do"" and ""there's no business like show business."" musical annieoakley sharpshooter bettyhutton howardkeel louiscalhern georgesidney"
3824,37495,FOUR LIONS,"['Comedy', 'Crime', 'Drama']","['Riz Ahmed', 'Nigel Lindsay', 'Kayvan Novak']",['Chris Morris'],"four lions tells the story of a group of british jihadists who push their abstract dreams of glory to the breaking point. as the wheels fly off, and their competing ideologies clash, what emerges is an emotionally engaging (and entirely plausible) farce. in a storm of razor-sharp verbal jousting and large-scale set pieces, four lions is a comic tour de force; it shows that-while terrorism is about ideology-it can also be about idiots. terrorism britishfarce rizahmed nigellindsay kayvannovak chrismorris"
3825,29262,THE HOUSE OF SAND,['Drama'],"['Fernanda Montenegro', 'Ruy Guerra', 'Fernanda Torres']",['Andrucha Waddington'],"a woman is taken along with her mother in 1910 to a far-away desert by her husband, and after his passing, is forced to spend the next 59 years of her life hopelessly trying to escape it. brazil desert 1910s fernandamontenegro ruyguerra fernandatorres andruchawaddington"
3826,34769,DEFENDOR,"['Drama', 'Action', 'Comedy', 'Crime']","['Woody Harrelson', 'Kat Dennings', 'Elias Koteas']",['Peter Stebbings'],"a crooked cop, a mob boss and the young girl they abuse are the denizens of a city's criminal underworld. it's a world that ordinary arthur poppington doesn't understand and doesn't belong in, but is committed to fighting when he changes into a vigilante super-hero of his own making, defendor. with no power other than courage defendor takes to the streets to protect the city's innocents. crimefighter delusion superhero woodyharrelson katdennings eliaskoteas peterstebbings"
3827,35032,THE PIRATE,"['Music', 'Romance']","['Judy Garland', 'Gene Kelly', 'Walter Slezak']",['Vincente Minnelli'],"a girl is engaged to the local richman, but meanwhile she has dreams about the legendary pirate macoco. a traveling singer falls in love with her and to impress her he poses as the pirate. musical pirate judygarland genekelly walterslezak vincenteminnelli"
3828,5178,THE GOOD HEART,"['Drama', 'Comedy', 'Romance']","['Brian Cox', 'Paul Dano', 'Stephanie Szostak']",['Dagur Kári'],"brian cox stars as jacques, the curmudgeonly owner of a gritty new york dive bar that serves as home to a motley assortment of professional drinkers. jacques is determinedly drinking and smoking himself to death when he meets lucas (dano), a homeless young man who has already given up on life. determined to keep his legacy alive, jacques deems lucas is a fitting heir and takes him under his wing, schooling him in the male-centric laws of his alcoholic clubhouse: no new customers, no fraternizing with customers and, absolutely no women. lucas is a quick study, but their friendship is put to the test when the distraught and beautiful april (isild le besco) shows up at the bar seeking shelter, and lucas insists they help her out. sanfrancisco homelessperson bar suicideattempt heartattack friendship hospital briancox pauldano stephanieszostak dagurkári"
3829,8618,THE HISTORY BOYS,"['Comedy', 'Drama']","['Samuel Anderson', 'Dominic Cooper', 'James Corden']",['Nicholas Hytner'],"the story of an unruly class of bright, funny history students at a yorkshire grammar school in pursuit of an undergraduate place at oxford or cambridge. bounced between their maverick english master, a young and shrewd teacher hired to up their test scores, a grossly out-numbered history teacher, and a headmaster obsessed with results, the boys attempt to pass. gay becominganadult education exam scholarship oxford cambridge history basedonplay student boys'school teachersandstudents 1980s samuelanderson dominiccooper jamescorden nicholashytner"
3830,3116,MIDNIGHT COWBOY,['Drama'],"['Dustin Hoffman', 'Jon Voight', 'Sylvia Miles']",['John Schlesinger'],a naive male prostitute and his sickly friend struggle to survive on the streets of new york city. shower dustinhoffman jonvoight sylviamiles johnschlesinger
3831,9427,THE FULL MONTY,['Comedy'],"['Robert Carlyle', 'Mark Addy', 'William Snape']",['Peter Cattaneo'],"sheffield, england. gaz, a jobless steelworker in need of quick cash persuades his mates to bare it all in a one-night-only strip show. suicideattempt striptease steelworker repossession malestripper robertcarlyle markaddy williamsnape petercattaneo"
3832,813,AIRPLANE!,['Comedy'],"['Robert Hays', 'Julie Hagerty', 'Kareem Abdul-Jabbar']",['Jerry Zucker'],"alcoholic pilot, ted striker has developed a fear of flying due to wartime trauma, but nevertheless boards a passenger jet in an attempt to woo back his stewardess girlfriend. food poisoning decimates the passengers and crew, leaving it up to striker to land the plane with the help of a glue-sniffing air traffic controller and striker's vengeful former air force captain, who must both talk him down. chicago alcohol cataclysm guitar medicine taxidriver passenger saxophone stewardess pilot airplane fearofflying aircontroller landing autopilot kiss spoof losangeles alcoholabuse aftercreditsstinger anarchiccomedy roberthays juliehagerty kareemabdul-jabbar jerryzucker"
3833,352978,CHAIN OF COMMAND,"['Thriller', 'Adventure', 'Action']","['Michael Jai White', 'Steve Austin', 'Max Ryan']",['Kevin Carraway'],"after finding his brother murdered after returning from duty, webster searches for the perpetrators, but discovers a conspiracy that cuts deep inside the u.s. government. brotherbrotherrelationship corruption revenge governmentconspiracy michaeljaiwhite steveaustin maxryan kevincarraway"
3834,10634,FRIDAY,['Comedy'],"['Ice Cube', 'Chris Tucker', 'Nia Long']",['F. Gary Gray'],"craig and smokey are two guys in los angeles hanging out on their porch on a friday afternoon, smoking and drinking, looking for something to do. rapmusic parentskidsrelationship rapper job icecube christucker nialong f.garygray"
3835,9516,MENACE II SOCIETY,"['Drama', 'Action', 'Crime']","['Tyrin Turner', 'Larenz Tate', 'Glenn Plummer']",['Albert Hughes'],"menace ii society is a coming of age tale detailing the summer after its protagonist caine (tyrin turner) graduates from high school. this is caine's story, which details real life in today's tough inner city. blackpeople drugdealer ghetto weapon delinquency losangeles tyrinturner larenztate glennplummer alberthughes"
3836,16288,CREEPSHOW 2,['Horror'],"['George Kennedy', 'Dorothy Lamour', 'Lois Chiles']",['Michael Gornick'],"ec comics-inspired weirdness returns with three tales. in the first, a wooden statue of a native american comes to life...to exact vengeance on the murderer of his elderly owners. in the second, four teens are stranded on a raft on a lake with a blob that is hungry. and in the third, a hit and run woman is terrorized by the hitchhiker she accidentally killed...or did she really kill him? lake anthology revenge murder blob gore hitchhiker zombie hitandrun horroranthology georgekennedy dorothylamour loischiles michaelgornick"
3837,23330,THE BALLAD OF CABLE HOGUE,"['Action', 'Comedy', 'Western']","['Jason Robards', 'Stella Stevens', 'David Warner']",['Sam Peckinpah'],"double-crossed and left without water in the desert, cable hogue is saved when he finds a spring. it is in just the right spot for a much needed rest stop on the local stagecoach line, and hogue uses this to his advantage. he builds a house and makes money off the stagecoach passengers. hildy, a prostitute from the nearest town, moves in with him. hogue has everything going his way until the advent of the automobile ends the era of the stagecoach. prostitute homelessperson stagecoach reverend waystation jasonrobards stellastevens davidwarner sampeckinpah"
3838,18900,IN COLD BLOOD,"['Crime', 'Drama']","['Robert Blake', 'Scott Wilson', 'John Forsythe']",['Richard Brooks'],"a 1967 film based on truman capote's book of the same name. after a botched robbery results in the brutal murder of a rural family, two drifters elude police, in the end coming to terms with their own mortality and the repercussions of their vile atrocity. murder truecrime farmer robertblake scottwilson johnforsythe richardbrooks"
3839,27029,THE NUN'S STORY,['Drama'],"['Audrey Hepburn', 'Peter Finch', 'Peggy Ashcroft']",['Fred Zinnemann'],gabrielle van der mal gave up everything to become a nun. but her faith and her vows are forever being tested: first in the missionary congo hospital where she assists the brilliant and handsome dr. fortunati and then at the mother house in france when world war ii has broken out and the nuns are forbidden by the order to take sides. nurse missionary nun belgium sanitarium femaleprotagonist hospital tuberculosis congo convent thinness obedience audreyhepburn peterfinch peggyashcroft fredzinnemann
3840,26268,HARPER,"['Action', 'Drama', 'Thriller', 'Crime', 'Mystery']","['Paul Newman', 'Lauren Bacall', 'Julie Harris']",['Jack Smight'],"harper is a cynical private eye in the best tradition of bogart. he even has bogie's baby hiring him to find her missing husband, getting involved along the way with an assortment of unsavory characters and an illegal-alien smuggling ring. privateeye lewharper paulnewman laurenbacall julieharris jacksmight"
3841,573,FRENZY,"['Crime', 'Drama', 'Mystery', 'Thriller']","['Jon Finch', 'Alec McCowen', 'Barry Foster']",['Alfred Hitchcock'],"a serial murderer is strangling women with a necktie. the london police have a suspect, but he is the wrong man. londonengland rape police suspense serialkiller jonfinch alecmccowen barryfoster alfredhitchcock"
3842,310131,THE WITCH,"['Mystery', 'Horror']","['Anya Taylor-Joy', 'Ralph Ineson', 'Kate Dickie']",['Robert Eggers'],"new england in the 1630s: william and katherine lead a devout christian life with five children, homesteading on the edge of an impassable wilderness. when their newborn son vanishes and crops fail, the family turns on one another. beyond their worst fears, a supernatural evil lurks in the nearby wood. witch newengland 17thcentury anyataylor-joy ralphineson katedickie roberteggers"
3843,40505,I GOT THE HOOK UP,"['Action', 'Comedy']","['Master P', 'Anthony Johnson', 'Ice Cube']",['Michael Martin'],"two broke buddies feel lucky when they come upon a truckload of cellular phones and begin selling them out of the back of their van. trouble arises though, when the phones develop faults. the two friends then not only have to deal with unsatisfied customers but also the fbi. masterp anthonyjohnson icecube michaelmartin"
3844,11363,SHE'S THE ONE,"['Comedy', 'Romance']","['Edward Burns', 'Michael McGlone', 'Cameron Diaz']",['Edward Burns'],"mickey, a free-spirited new york cabbie, and francis, a materialistic wall street stockbroker, are extremely competitive and confused about women as a result of their father's influence. though they disagree about everything, they have one thing in common: mickey's ex-fiance heather is francis's secret love. though both brothers have beautiful wives, heather triggers their longtime sibling rivalry brotherbrotherrelationship taxi ex-girlfriend loveofone'slife bride broker independentfilm wedding edwardburns michaelmcglone camerondiaz edwardburns"
